,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,time,scores,anomaly
2,1,2,00:00:00:00:00:04,0.5288808272146674,0.5288763999965216,aaltosea1,rohe_test_isntance,experiment1,1700564147.69312,rohe_test_stage,sdn,10.036777973175049,-0.16531164880763471,-1
7,1,2,00:00:00:00:00:04,0.5286853195464222,0.5286808016914482,aaltosea1,rohe_test_isntance,experiment1,1700564145.6894,rohe_test_stage,sdn,10.040546894073486,-0.16875459259087577,-1
8,1,2,00:00:00:00:00:04,0.5288047964547943,0.528800333988993,aaltosea1,rohe_test_isntance,experiment1,1700564146.6917272,rohe_test_stage,sdn,10.037842273712158,-0.5005313955932662,-1
53,1,4,00:00:00:00:00:06,0.0005991611743559018,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564172.766963,rohe_test_stage,sdn,12.040091037750244,-0.16422233811553433,-1
35,1,4,00:00:00:00:00:02,0.5120444718962323,0.5101907629887171,aaltosea1,rohe_test_isntance,experiment1,1700564169.755705,rohe_test_stage,sdn,10.033750057220459,-0.10251930999023129,-1
54,2,1,00:00:00:00:00:02,0.5079559363525091,0.5070154101254446,aaltosea1,rohe_test_isntance,experiment1,1700564242.0065138,rohe_test_stage,sdn,10.036162614822388,-0.16657626638937417,-1
9,1,3,00:00:00:00:00:04,0.5160922798778302,0.5160908039286769,aaltosea1,rohe_test_isntance,experiment1,1700564225.953645,rohe_test_stage,sdn,10.036984920501709,-0.09812878859985519,-1
33,1,4,00:00:00:00:00:02,0.5085889570552147,0.5066344978818589,aaltosea1,rohe_test_isntance,experiment1,1700564169.755705,rohe_test_stage,sdn,10.033750057220459,-0.10251930297682899,-1
87,2,2,00:00:00:00:00:02,0.5165644171779141,0.5166619150307015,aaltosea1,rohe_test_isntance,experiment1,1700564156.7107708,rohe_test_stage,sdn,10.019043684005737,-0.2777808049008377,-1
88,2,2,00:00:00:00:00:02,0.5177914110429448,0.5174029190534741,aaltosea1,rohe_test_isntance,experiment1,1700564157.715008,rohe_test_stage,sdn,10.021888017654419,-0.05541138747172503,-1
43,1,4,00:00:00:00:00:03,0.5070257611241218,0.5063760646512112,aaltosea1,rohe_test_isntance,experiment1,1700564248.027166,rohe_test_stage,sdn,10.036975860595703,-0.10198841748665943,-1
16,1,3,00:00:00:00:00:04,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564172.766963,rohe_test_stage,sdn,12.040091037750244,-0.17420045999641776,-1
55,2,1,00:00:00:00:00:02,0.5024213075060533,0.5016838293259755,aaltosea1,rohe_test_isntance,experiment1,1700564254.046481,rohe_test_stage,sdn,10.033016920089722,-0.16350024303107258,-1
86,2,2,00:00:00:00:00:02,0.5006075334143378,0.5000261440512324,aaltosea1,rohe_test_isntance,experiment1,1700564206.885215,rohe_test_stage,sdn,10.027628183364868,-0.10118752049412705,-1
11,1,3,00:00:00:00:00:04,0.4999575826343305,0.4999601507300652,aaltosea1,rohe_test_isntance,experiment1,1700564260.0792,rohe_test_stage,sdn,10.044389247894287,-0.1667376537104266,-1
50,1,4,00:00:00:00:00:06,1.0,1.0,aaltosea1,rohe_test_isntance,experiment1,1700564275.122227,rohe_test_stage,sdn,10.030719995498657,-0.11009013847540472,-1
82,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564280.142177,rohe_test_stage,sdn,10.033894300460815,-0.09933550477727371,-1
89,2,1,00:00:00:00:00:08,0.02247191011235955,0.0009778584899071035,aaltosea1,rohe_test_isntance,experiment1,1700564200.871215,rohe_test_stage,sdn,10.029618263244629,-0.16934204216593018,-1
90,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700564242.0065138,rohe_test_stage,sdn,10.036162614822388,-0.0978738016593712,-1
100,2,1,00:00:00:00:00:07,0.02197802197802198,0.023885277941911733,aaltosea1,rohe_test_isntance,experiment1,1700564284.1589398,rohe_test_stage,sdn,10.038756847381592,-0.16269645840899294,-1
102,2,1,00:00:00:00:00:07,0.02197802197802198,0.023885277941911733,aaltosea1,rohe_test_isntance,experiment1,1700564285.161112,rohe_test_stage,sdn,10.038885116577148,-0.16421313328949516,-1
121,2,2,00:00:00:00:00:02,1.0,1.0,aaltosea1,rohe_test_isntance,experiment1,1700564302.223764,rohe_test_stage,sdn,10.033156871795654,-0.29471454218955473,-1
42,1,4,00:00:00:00:00:02,0.9724770642201835,0.9749105278854757,aaltosea1,rohe_test_isntance,experiment1,1700564277.130398,rohe_test_stage,sdn,10.032190084457397,-0.05926792898215982,-1
84,1,5,00:00:00:00:00:04,0.3770064711320279,0.37709902561826353,aaltosea1,rohe_test_isntance,experiment1,1700564305.2337549,rohe_test_stage,sdn,10.03545093536377,-0.16510282301313772,-1
142,2,5,00:00:00:00:00:05,0.010973350434658686,0.01097867436071599,aaltosea1,rohe_test_isntance,experiment1,1700564281.150272,rohe_test_stage,sdn,10.040104866027832,-0.10126047849865594,-1
90,2,1,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564249.0285141,rohe_test_stage,sdn,10.034668207168579,-0.10009110414533717,-1
54,1,4,00:00:00:00:00:06,0.19834710743801653,0.20175001660357308,aaltosea1,rohe_test_isntance,experiment1,1700564224.9482398,rohe_test_stage,sdn,10.037621021270752,-0.16756734224606906,-1
97,2,1,00:00:00:00:00:02,0.11650485436893204,0.11038584418776112,aaltosea1,rohe_test_isntance,experiment1,1700564314.2638211,rohe_test_stage,sdn,10.032523155212402,-0.13047343522402644,-1
21,1,3,00:00:00:00:00:04,0.14517643901784516,0.14516449470918258,aaltosea1,rohe_test_isntance,experiment1,1700564335.3208451,rohe_test_stage,sdn,10.029765129089355,-0.16554524940142046,-1
132,2,2,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564248.027166,rohe_test_stage,sdn,10.036975860595703,-0.10266505198659726,-1
148,2,3,00:00:00:00:00:05,0.08564415549953562,0.0856183135177787,aaltosea1,rohe_test_isntance,experiment1,1700564338.333497,rohe_test_stage,sdn,10.033608198165894,-0.10207716733893157,-1
102,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564267.098208,rohe_test_stage,sdn,10.036594867706299,-0.10023463318406556,-1
120,2,2,00:00:00:00:00:02,0.00975609756097561,0.0103618258897762,aaltosea1,rohe_test_isntance,experiment1,1700564273.115217,rohe_test_stage,sdn,10.029157876968384,-0.1659858707052826,-1
0,1,1,00:00:00:00:00:04,0.05773571168547506,0.05780979363920662,aaltosea1,rohe_test_isntance,experiment1,1700564304.231298,rohe_test_stage,sdn,10.036744832992554,-0.16503702645721607,-1
1,1,1,00:00:00:00:00:04,0.05613396432471787,0.056207223360063396,aaltosea1,rohe_test_isntance,experiment1,1700564305.2337549,rohe_test_stage,sdn,10.03545093536377,-0.1643679468230521,-1
76,1,4,00:00:00:00:00:08,0.022727272727272728,0.027820899156850213,aaltosea1,rohe_test_isntance,experiment1,1700564285.161112,rohe_test_stage,sdn,10.038885116577148,-0.09993002817017693,-1
29,1,4,00:00:00:00:00:01,0.014814814814814815,0.01141984505363528,aaltosea1,rohe_test_isntance,experiment1,1700564298.2072031,rohe_test_stage,sdn,10.033693313598633,-0.2768484944704124,-1
35,1,4,00:00:00:00:00:01,0.014814814814814815,0.01141984505363528,aaltosea1,rohe_test_isntance,experiment1,1700564299.20964,rohe_test_stage,sdn,10.031229972839355,-0.05507432411447488,-1
45,1,4,00:00:00:00:00:03,0.03007518796992481,0.020716515624526415,aaltosea1,rohe_test_isntance,experiment1,1700564386.492329,rohe_test_stage,sdn,10.028255939483643,-0.16458990315539035,-1
102,2,1,00:00:00:00:00:07,0.009852216748768473,0.01042245140817136,aaltosea1,rohe_test_isntance,experiment1,1700564300.2145128,rohe_test_stage,sdn,10.032880783081055,-0.17339014395561714,-1
27,1,4,00:00:00:00:00:01,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564389.501359,rohe_test_stage,sdn,10.029791831970215,-0.2000449599619354,-1
33,1,4,00:00:00:00:00:01,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564388.495426,rohe_test_stage,sdn,10.02567172050476,-0.16619013737065402,-1
64,1,4,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564392.517736,rohe_test_stage,sdn,10.034187078475952,-0.10104723217331135,-1
30,1,4,00:00:00:00:00:01,0.02,0.016216868762742784,aaltosea1,rohe_test_isntance,experiment1,1700564348.365862,rohe_test_stage,sdn,10.032364845275879,-0.1640728894800696,-1
33,1,4,00:00:00:00:00:01,0.023333333333333334,0.01819535357871016,aaltosea1,rohe_test_isntance,experiment1,1700564349.367265,rohe_test_stage,sdn,10.03037405014038,-0.1656727888673779,-1
43,1,4,00:00:00:00:00:02,0.04316546762589928,0.04430082256169213,aaltosea1,rohe_test_isntance,experiment1,1700564306.235966,rohe_test_stage,sdn,10.032784938812256,-0.1658654217752522,-1
154,2,3,00:00:00:00:00:05,0.6508846738224771,0.6508807210185578,aaltosea1,rohe_test_isntance,experiment1,1700564306.235966,rohe_test_stage,sdn,10.032784938812256,-0.10128717407627663,-1
21,1,3,00:00:00:00:00:04,0.014828230233742714,0.014849980209636692,aaltosea1,rohe_test_isntance,experiment1,1700564398.534973,rohe_test_stage,sdn,10.039546966552734,-0.16373558275113376,-1
120,2,2,00:00:00:00:00:02,0.010169491525423728,0.01436529686669474,aaltosea1,rohe_test_isntance,experiment1,1700564315.265137,rohe_test_stage,sdn,10.031382083892822,-0.1660955200366825,-1
75,1,4,00:00:00:00:00:08,0.023529411764705882,0.022915087187263077,aaltosea1,rohe_test_isntance,experiment1,1700564379.4715672,rohe_test_stage,sdn,10.03033709526062,-0.10020782580305498,-1
49,1,4,00:00:00:00:00:03,0.0058309037900874635,0.008794225590498514,aaltosea1,rohe_test_isntance,experiment1,1700564419.605682,rohe_test_stage,sdn,10.036115884780884,-0.10092001175154741,-1
98,2,1,00:00:00:00:00:02,0.02346041055718475,0.014333638304361086,aaltosea1,rohe_test_isntance,experiment1,1700564330.307174,rohe_test_stage,sdn,10.02874493598938,-0.1674242319024688,-1
115,2,1,00:00:00:00:00:08,0.0055248618784530384,0.00699482450787624,aaltosea1,rohe_test_isntance,experiment1,1700564348.365862,rohe_test_stage,sdn,10.032364845275879,-0.10026922687463147,-1
116,2,1,00:00:00:00:00:08,0.023809523809523808,0.020241842153649804,aaltosea1,rohe_test_isntance,experiment1,1700564354.3902788,rohe_test_stage,sdn,10.039150714874268,-0.16576976651606,-1
84,1,5,00:00:00:00:00:04,0.01988022473297524,0.019893391485660807,aaltosea1,rohe_test_isntance,experiment1,1700564378.4697542,rohe_test_stage,sdn,10.029627323150635,-0.4963200755864632,-1
85,1,5,00:00:00:00:00:04,0.022226338210779774,0.022241058803844378,aaltosea1,rohe_test_isntance,experiment1,1700564377.466654,rohe_test_stage,sdn,10.032443046569824,-0.16387884768424854,-1
89,1,5,00:00:00:00:00:04,0.020898931900969316,0.020942805641413185,aaltosea1,rohe_test_isntance,experiment1,1700564379.4715672,rohe_test_stage,sdn,10.03033709526062,-0.16607781373802943,-1
144,2,3,00:00:00:00:00:04,0.0031736136692074464,0.003203108395667877,aaltosea1,rohe_test_isntance,experiment1,1700564459.728549,rohe_test_stage,sdn,10.021076202392578,-0.05714093366690509,-1
147,2,3,00:00:00:00:00:04,0.002946926978549772,0.0029487184247308906,aaltosea1,rohe_test_isntance,experiment1,1700564460.730491,rohe_test_stage,sdn,10.02145004272461,-0.2793069651780715,-1
55,1,4,00:00:00:00:00:06,0.010964912280701754,0.00734754507113237,aaltosea1,rohe_test_isntance,experiment1,1700564424.6184168,rohe_test_stage,sdn,10.027734756469727,-0.10032300445668985,-1
77,1,4,00:00:00:00:00:08,0.015584415584415584,0.018641582613014226,aaltosea1,rohe_test_isntance,experiment1,1700564375.461688,rohe_test_stage,sdn,10.034941911697388,-0.16691296896995023,-1
87,1,5,00:00:00:00:00:04,0.01594607923721848,0.016008758832183268,aaltosea1,rohe_test_isntance,experiment1,1700564387.493927,rohe_test_stage,sdn,10.027272939682007,-0.16525837043003655,-1
105,2,1,00:00:00:00:00:07,0.008714596949891068,0.008072442014223937,aaltosea1,rohe_test_isntance,experiment1,1700564472.769869,rohe_test_stage,sdn,10.028021097183228,-0.09895405199118956,-1
53,1,4,00:00:00:00:00:03,0.008,0.009636326029030648,aaltosea1,rohe_test_isntance,experiment1,1700564488.822716,rohe_test_stage,sdn,10.028271913528442,-0.10035380285317785,-1
124,2,2,00:00:00:00:00:02,0.0,0.003055068246972744,aaltosea1,rohe_test_isntance,experiment1,1700564399.540363,rohe_test_stage,sdn,10.03900408744812,-0.1655230349010286,-1
38,1,4,00:00:00:00:00:02,0.001953125,0.007721343857712947,aaltosea1,rohe_test_isntance,experiment1,1700564503.865963,rohe_test_stage,sdn,10.0294508934021,-0.1666288013562922,-1
112,2,1,00:00:00:00:00:08,0.01171875,0.011332096239552109,aaltosea1,rohe_test_isntance,experiment1,1700564502.8643289,rohe_test_stage,sdn,10.029618740081787,-0.16364803325879196,-1
113,2,1,00:00:00:00:00:08,0.015625,0.013671472300201425,aaltosea1,rohe_test_isntance,experiment1,1700564501.862748,rohe_test_stage,sdn,10.029531955718994,-0.16358637358985995,-1
152,2,3,00:00:00:00:00:04,0.0060287825748735905,0.006073868390481499,aaltosea1,rohe_test_isntance,experiment1,1700564518.917985,rohe_test_stage,sdn,10.031174898147583,-0.1665494866077577,-1
16,1,2,00:00:00:00:00:04,0.005361416945907133,0.005394997087597762,aaltosea1,rohe_test_isntance,experiment1,1700564505.8753111,rohe_test_stage,sdn,10.031820058822632,-0.10214099731399351,-1
43,1,4,00:00:00:00:00:02,0.0072992700729927005,0.0050346553355751136,aaltosea1,rohe_test_isntance,experiment1,1700564432.646549,rohe_test_stage,sdn,10.032155990600586,-0.10239550279978449,-1
72,1,4,00:00:00:00:00:08,0.005847953216374269,0.004619116766273554,aaltosea1,rohe_test_isntance,experiment1,1700564438.664553,rohe_test_stage,sdn,10.034482955932617,-0.1656386417438862,-1
78,1,4,00:00:00:00:00:08,0.003898635477582846,0.005334390444633077,aaltosea1,rohe_test_isntance,experiment1,1700564527.944586,rohe_test_stage,sdn,10.029479026794434,-0.1676506279934724,-1
87,1,5,00:00:00:00:00:04,0.01604497783544167,0.01609516333791129,aaltosea1,rohe_test_isntance,experiment1,1700564438.664553,rohe_test_stage,sdn,10.034482955932617,-0.16564027846983498,-1
51,1,4,00:00:00:00:00:03,0.0016638935108153079,0.0019174647678485979,aaltosea1,rohe_test_isntance,experiment1,1700564447.700585,rohe_test_stage,sdn,10.037428855895996,-0.09975663457034933,-1
185,2,5,00:00:00:00:00:04,0.0020038137099641254,0.0020364035744920464,aaltosea1,rohe_test_isntance,experiment1,1700564536.97214,rohe_test_stage,sdn,10.02989912033081,-0.16468269940932734,-1
182,2,5,00:00:00:00:00:04,0.002349108904688821,0.0023504154369648218,aaltosea1,rohe_test_isntance,experiment1,1700564533.96517,rohe_test_stage,sdn,10.033339977264404,-0.1645439595253113,-1
186,2,5,00:00:00:00:00:04,0.0029755379459391737,0.0029771928868221075,aaltosea1,rohe_test_isntance,experiment1,1700564532.960201,rohe_test_stage,sdn,10.030642032623291,-0.16297542517745756,-1
68,1,4,00:00:00:00:00:07,0.008787346221441126,0.005630458681976425,aaltosea1,rohe_test_isntance,experiment1,1700564560.045598,rohe_test_stage,sdn,10.03766417503357,-0.10030328069105021,-1
71,1,4,00:00:00:00:00:07,0.007029876977152899,0.002744610028705796,aaltosea1,rohe_test_isntance,experiment1,1700564561.0505128,rohe_test_stage,sdn,10.036305904388428,-0.3669832813229268,-1
6,1,1,00:00:00:00:00:04,0.02139993498753928,0.02138684016549009,aaltosea1,rohe_test_isntance,experiment1,1700564480.800203,rohe_test_stage,sdn,10.034648180007935,-0.1682795088705411,-1
42,1,4,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564569.0731032,rohe_test_stage,sdn,10.033469200134277,-0.10185235541908444,-1
131,2,2,00:00:00:00:00:07,0.02040816326530612,0.027798968158991733,aaltosea1,rohe_test_isntance,experiment1,1700564480.800203,rohe_test_stage,sdn,10.034648180007935,-0.10053427592755337,-1
147,2,3,00:00:00:00:00:04,0.017789395342082813,0.017798206990639293,aaltosea1,rohe_test_isntance,experiment1,1700564480.800203,rohe_test_stage,sdn,10.034648180007935,-0.10053558986829092,-1
20,1,3,00:00:00:00:00:04,0.0009292805721545194,0.0009259191529793342,aaltosea1,rohe_test_isntance,experiment1,1700564573.086348,rohe_test_stage,sdn,12.035835266113281,-0.41527495309595097,-1
40,1,4,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700564573.086348,rohe_test_stage,sdn,13.04075002670288,-1.521436518234228,-1
74,1,4,00:00:00:00:00:08,0.02127659574468085,0.026684780488150935,aaltosea1,rohe_test_isntance,experiment1,1700564483.80933,rohe_test_stage,sdn,10.03573989868164,-0.16474361147815508,-1
82,2,2,00:00:00:00:00:02,0.00398406374501992,0.002409333513012443,aaltosea1,rohe_test_isntance,experiment1,1700564574.0917099,rohe_test_stage,sdn,14.046111822128296,-0.1656821065554519,-1
